TOA5,1,CR300,21814,CR310.Std.11.01,CPU:redox_GW_deployed.CR300,16684,Table1,
12/18/24 2:30,330,10.94,5.048,NAN,NAN,288.8667,14.4,10343.67
12/18/24 2:45,331,10.94,4.879,NAN,NAN,288.2,14.4,10343.07
12/18/24 3:00,332,10.94,4.65,NAN,NAN,287,14.4,10337.6
12/18/24 3:15,333,10.93,4.348,NAN,NAN,287.0667,14.4,10340.27
12/18/24 3:30,334,10.94,4.091,NAN,NAN,287.1333,14.4,10350.47
12/18/24 3:45,335,10.94,3.855,NAN,NAN,287.8,14.4,10347.2
12/18/24 4:00,336,10.94,3.55,NAN,NAN,286.4,14.4,10349.93
12/18/24 4:15,337,10.94,3.169,NAN,NAN,286.0667,14.4,10349.2
12/18/24 4:30,338,10.94,2.817,NAN,NAN,286.4667,14.4,10349.67
12/18/24 4:45,339,10.94,2.62,NAN,NAN,287.6,14.42667,10343.73
12/18/24 5:00,340,10.94,2.575,NAN,NAN,288.0667,14.40667,10342.87
12/18/24 5:15,341,10.93,2.308,NAN,NAN,288.4,14.41333,10346.87
12/18/24 5:30,342,10.94,2.051,NAN,NAN,287.3333,14.4,10353.33
12/18/24 5:45,343,10.94,2.035,NAN,NAN,288.4667,14.5,10351.07
12/18/24 6:00,344,10.94,1.578,NAN,NAN,287.5333,14.4,10349.07
12/18/24 6:15,345,10.94,0.677,NAN,NAN,287.3333,14.40667,10349.13
12/18/24 6:30,346,10.93,0.45,NAN,NAN,289.6667,14.5,10344
12/18/24 6:45,347,10.94,0.605,NAN,NAN,291.5333,14.5,10339.73
12/18/24 7:00,348,10.93,0.371,NAN,NAN,290.4667,14.5,10345.07
12/18/24 7:15,349,10.94,-0.141,NAN,NAN,291.1333,14.5,10348.27
12/18/24 7:30,350,10.94,-0.623,NAN,NAN,292.3333,14.53333,10342.4
12/18/24 7:45,351,10.93,-0.936,NAN,NAN,292.8667,14.5,10336.33
12/18/24 8:00,352,10.93,-1.218,NAN,NAN,292.6667,14.5,10339.27
12/18/24 8:15,353,10.94,-1.209,NAN,NAN,293.2667,14.5,10331.33
12/18/24 8:30,354,10.94,-0.832,NAN,NAN,293.4667,14.5,10338.67
12/18/24 8:45,355,10.94,-0.39,NAN,NAN,292.6,14.5,10333.73
12/18/24 9:00,356,10.94,0.496,NAN,NAN,293.3333,14.5,10327.87
12/18/24 9:15,357,10.94,1.872,NAN,NAN,293.8667,14.5,10325.8
12/18/24 9:30,358,10.94,2.998,NAN,NAN,293.4,14.5,10325.93
12/18/24 9:45,359,10.93,3.914,NAN,NAN,293.6667,14.5,10319.27
12/18/24 10:00,360,10.94,4.693,NAN,NAN,294.7333,14.5,10316.87
12/18/24 10:15,361,10.94,5.381,NAN,NAN,294.6667,14.50667,10311.93
12/18/24 10:30,362,10.94,6.159,NAN,NAN,294.3333,14.5,10307.13
12/18/24 10:45,363,10.94,6.737,NAN,NAN,292.7333,14.5,10307.67
12/18/24 11:00,364,10.93,7.434,NAN,NAN,293.6667,14.5,10295.73
12/18/24 11:15,365,10.94,8.36,NAN,NAN,293.5333,14.5,10286.27
12/18/24 11:30,366,10.94,9.21,NAN,NAN,292.8,14.5,10284.47
12/18/24 11:45,367,10.94,9.84,NAN,NAN,291.9333,14.49333,10283.27
12/18/24 12:00,368,10.94,10.64,NAN,NAN,293.4667,14.5,10274.13
12/18/24 12:15,369,10.95,11.29,NAN,NAN,86.4,13.75333,7193.267
12/18/24 12:30,370,10.94,11.98,NAN,NAN,42.33333,13.45333,16662.4
12/18/24 12:45,371,10.94,12.69,NAN,NAN,293.0667,14.18667,16368.47
12/18/24 13:00,372,10.93,13.45,NAN,NAN,292.5333,14.4,16258.6
12/18/24 13:15,373,10.93,14.16,NAN,NAN,292.6,14.4,16249.67
12/18/24 13:30,374,10.94,14.48,NAN,NAN,292.2,14.4,16223.07
12/18/24 13:45,375,10.93,14.75,NAN,NAN,293.1333,14.42667,16189.47
12/18/24 14:00,376,10.93,14.52,NAN,NAN,293.4667,14.5,16157.93
12/18/24 14:15,377,10.94,14.45,NAN,NAN,293.3333,14.5,16122.67
12/18/24 14:30,378,10.94,14.57,NAN,NAN,293.1333,14.5,16070.93
12/18/24 14:45,379,10.93,14.84,NAN,NAN,293.0667,14.5,16047.93
12/18/24 15:00,380,10.93,15.25,NAN,NAN,294.4,14.5,16028.67
12/18/24 15:15,381,10.93,15.39,NAN,NAN,293.9333,14.5,16010.07
12/18/24 15:30,382,10.93,15.17,NAN,NAN,292.8667,14.5,15993
12/18/24 15:45,383,10.94,14.59,NAN,NAN,293.0667,14.47333,15969.53
12/18/24 16:00,384,10.93,13.41,NAN,NAN,293.0667,14.48667,15949.13
12/18/24 16:15,385,10.93,11.78,NAN,NAN,169.3333,13.00667,9954.733
12/18/24 16:30,386,10.93,9.38,NAN,NAN,285.6,13.53333,17063.47
12/18/24 16:45,387,10.92,7.706,NAN,NAN,291.1333,14.11333,16958.4
12/18/24 17:00,388,10.92,6.658,NAN,NAN,294,14.27333,16953.2
12/18/24 17:15,389,10.93,5.71,NAN,NAN,295.0667,14.30667,16945.87
12/18/24 17:30,390,10.92,4.629,NAN,NAN,294.8,14.4,16944.2
12/18/24 17:45,391,10.93,3.263,NAN,NAN,294.7333,14.4,16946.73
12/18/24 18:00,392,10.92,1.725,NAN,NAN,295.0667,14.48,16940.73
12/18/24 18:15,393,10.92,0.537,NAN,NAN,294.7333,14.5,16935.73
12/18/24 18:30,394,10.92,-0.51,NAN,NAN,296.3333,14.57333,16921
12/18/24 18:45,395,10.93,-1.372,NAN,NAN,297.2667,14.6,16908.33
12/18/24 19:00,396,10.92,-2.011,NAN,NAN,297.8,14.58667,16901.13
12/18/24 19:15,397,10.92,-2.584,NAN,NAN,297.7333,14.59333,16881.47
12/18/24 19:30,398,10.92,-3.093,NAN,NAN,298,14.6,16874.33
12/18/24 19:45,399,10.92,-3.443,NAN,NAN,298,14.57333,16864.47
12/18/24 20:00,400,10.92,-3.711,NAN,NAN,296.9333,14.52,16855
12/18/24 20:15,401,10.92,-3.996,NAN,NAN,297.4667,14.59333,16838
12/18/24 20:30,402,10.91,-4.229,NAN,NAN,298.9333,14.6,16830.13
12/18/24 20:45,403,10.92,-4.39,NAN,NAN,299.2667,14.6,16820.8
12/18/24 21:00,404,10.92,-4.475,NAN,NAN,299.3333,14.59333,16818.33
12/18/24 21:15,405,10.93,-4.481,NAN,NAN,299,14.57333,16807.8
12/18/24 21:30,406,10.92,-4.448,NAN,NAN,299.4,14.50667,16789
12/18/24 21:45,407,10.92,-4.483,NAN,NAN,297.6,14.5,16791.8
12/18/24 22:00,408,10.92,-4.254,NAN,NAN,298.2,14.51333,16775.73
12/18/24 22:15,409,10.92,-3.925,NAN,NAN,297.3333,14.5,16769.33
12/18/24 22:30,410,10.93,-3.694,NAN,NAN,296.6,14.5,16764.13
12/18/24 22:45,411,10.93,-3.538,NAN,NAN,296.6,14.5,16755.53
12/18/24 23:00,412,10.93,-3.553,NAN,NAN,296.8,14.5,16743.27
12/18/24 23:15,413,10.93,-3.401,NAN,NAN,295.0667,14.5,16732.73
12/18/24 23:30,414,10.92,-3.286,NAN,NAN,292.2667,14.46667,16733.33
12/18/24 23:45,415,10.92,-3.345,NAN,NAN,293,14.5,16714.8
12/19/24 0:00,416,10.92,-3.687,NAN,NAN,292.7333,14.49333,16711.47
12/19/24 0:15,417,10.93,-4.021,NAN,NAN,291.2667,14.5,16701.53
12/19/24 0:30,418,10.92,-4.209,NAN,NAN,290,14.44667,16694
12/19/24 0:45,419,10.93,-4.108,NAN,NAN,289.9333,14.4,16687.73
12/19/24 1:00,420,10.92,-3.944,NAN,NAN,290.6,14.42667,16676.2
12/19/24 1:15,421,10.93,-3.024,NAN,NAN,290,14.42667,16663.87
12/19/24 1:30,422,10.93,-1.345,NAN,NAN,290.2667,14.49333,16660.8
12/19/24 1:45,423,10.92,-0.497,NAN,NAN,290,14.4,16649.07
12/19/24 2:00,424,10.93,-0.455,NAN,NAN,290.2,14.4,16649.67
12/19/24 2:15,425,10.93,0.307,NAN,NAN,288.9333,14.4,16645.07
12/19/24 2:30,426,10.92,0.862,NAN,NAN,287.5333,14.4,16641.33
12/19/24 2:45,427,10.92,0.794,NAN,NAN,287,14.4,16625.8
12/19/24 3:00,428,10.93,0.141,NAN,NAN,286.2667,14.4,16620.6
12/19/24 3:15,429,10.93,-0.293,NAN,NAN,286.5333,14.4,16608.47
12/19/24 3:30,430,10.92,0.217,NAN,NAN,286.5333,14.4,16602.87
12/19/24 3:45,431,10.92,0.57,NAN,NAN,288.6667,14.44667,16590.47
12/19/24 4:00,432,10.92,0.538,NAN,NAN,288.2,14.43333,16586
12/19/24 4:15,433,10.92,0.421,NAN,NAN,288.4,14.42,16573.47
12/19/24 4:30,434,10.92,0.358,NAN,NAN,286.8667,14.4,16582.2
12/19/24 4:45,435,10.92,0.344,NAN,NAN,286.9333,14.4,16563.87
12/19/24 5:00,436,10.92,0.336,NAN,NAN,289.4667,14.48,16558.53
12/19/24 5:15,437,10.93,0.552,NAN,NAN,287.6667,14.4,16560.87
12/19/24 5:30,438,10.92,0.58,NAN,NAN,287.7333,14.4,16559.8
12/19/24 5:45,439,10.93,-0.285,NAN,NAN,288.8667,14.4,16546.47
12/19/24 6:00,440,10.92,-1.429,NAN,NAN,289.9333,14.48,16534
12/19/24 6:15,441,10.92,-2.135,NAN,NAN,290,14.5,16530.8
12/19/24 6:30,442,10.92,-1.434,NAN,NAN,290.2667,14.5,16529.87
12/19/24 6:45,443,10.93,-0.753,NAN,NAN,290.8667,14.5,16522.13
12/19/24 7:00,444,10.92,-0.361,NAN,NAN,293.3333,14.5,16511.8
12/19/24 7:15,445,10.92,-0.153,NAN,NAN,294.7333,14.52667,16504.2
12/19/24 7:30,446,10.92,0.061,NAN,NAN,297.2667,14.50667,16488.87
12/19/24 7:45,447,10.92,0.387,NAN,NAN,298.3333,14.52,16501.13
12/19/24 8:00,448,10.92,0.692,NAN,NAN,298.3333,14.5,16486.2
12/19/24 8:15,449,10.92,0.96,NAN,NAN,298.8667,14.52667,16479.6
12/19/24 8:30,450,10.92,1.473,NAN,NAN,298.5333,14.5,16477.47
12/19/24 8:45,451,10.91,2.201,NAN,NAN,299,14.5,16471.6
12/19/24 9:00,452,10.91,3.844,NAN,NAN,300,14.5,16466.73
12/19/24 9:15,453,10.92,6.28,NAN,NAN,298.7333,14.5,16470.2
12/19/24 9:30,454,10.91,8.71,NAN,NAN,299.7333,14.53333,16464.47
12/19/24 9:45,455,10.91,10.47,NAN,NAN,300.4667,14.5,16448.6
12/19/24 10:00,456,10.91,11.93,NAN,NAN,301.4,14.50667,16446.47
12/19/24 10:15,457,10.92,12.88,NAN,NAN,300.6667,14.5,16448.73
12/19/24 10:30,458,10.92,13.66,NAN,NAN,300.8,14.5,16439
12/19/24 10:45,459,10.91,14.16,NAN,NAN,301.4667,14.5,16434
12/19/24 11:00,460,10.92,13.86,NAN,NAN,301.6,14.5,16436.87
12/19/24 11:15,461,10.91,14.22,NAN,NAN,302.6,14.5,16425.47
12/19/24 11:30,462,10.91,14.97,NAN,NAN,303.3333,14.5,16411.53
12/19/24 11:45,463,10.91,15.71,NAN,NAN,304.2667,14.5,16409.07
12/19/24 12:00,464,10.91,16.04,NAN,NAN,305.6667,14.5,16398.2
12/19/24 12:15,465,10.91,15.95,NAN,NAN,304.2667,14.5,16404.53
12/19/24 12:30,466,10.91,15.67,NAN,NAN,301.6667,14.42667,16401.13
12/19/24 12:45,467,10.9,15.53,NAN,NAN,302.4,14.45333,16391.53
12/19/24 13:00,468,10.91,15.55,NAN,NAN,302.9333,14.49333,16389.4
12/19/24 13:15,469,10.91,16.24,NAN,NAN,303.7333,14.5,16384.67
12/19/24 13:30,470,10.9,16.67,NAN,NAN,302.7333,14.43333,16376.6
12/19/24 13:45,471,10.9,17.27,NAN,NAN,302.3333,14.4,16376.93
12/19/24 14:00,472,10.91,18.38,NAN,NAN,302.1333,14.4,16365.07
12/19/24 14:15,473,10.9,18.83,NAN,NAN,301.1333,14.4,16365.07
12/19/24 14:30,474,10.9,18.61,NAN,NAN,300.1333,14.4,16363.93
12/19/24 14:45,475,10.9,18.08,NAN,NAN,298.8667,14.4,16362.53
12/19/24 15:00,476,10.9,17.67,NAN,NAN,298.6667,14.4,16354.13
12/19/24 15:15,477,10.9,17.67,NAN,NAN,299.6,14.4,16344.53
12/19/24 15:30,478,10.9,18.83,NAN,NAN,298.9333,14.4,16344.73
12/19/24 15:45,479,10.9,18.8,NAN,NAN,297.8667,14.4,16335.6
12/19/24 16:00,480,10.9,17.93,NAN,NAN,298.4,14.39333,16327.07
12/19/24 16:15,481,10.89,16.68,NAN,NAN,297.1333,14.38,16328.53
12/19/24 16:30,482,10.89,13.57,NAN,NAN,298.4,14.39333,16315.47
12/19/24 16:45,483,10.89,10.9,NAN,NAN,297,14.35333,16319.6
12/19/24 17:00,484,10.88,8.74,NAN,NAN,296.8667,14.39333,16313.47
12/19/24 17:15,485,10.89,6.947,NAN,NAN,295.5333,14.36667,16314.67
12/19/24 17:30,486,10.89,5.14,NAN,NAN,295.2667,14.32667,16304.73
12/19/24 17:45,487,10.89,3.576,NAN,NAN,294.6667,14.3,16303.87
12/19/24 18:00,488,10.89,2.37,NAN,NAN,293.7333,14.3,16305.4
12/19/24 18:15,489,10.9,1.684,NAN,NAN,292.8667,14.3,16292.13
12/19/24 18:30,490,10.89,1.082,NAN,NAN,293.7333,14.36,16288.73
12/19/24 18:45,491,10.89,0.596,NAN,NAN,292.3333,14.30667,16292.87
12/19/24 19:00,492,10.9,0.017,NAN,NAN,291.8,14.32,16290.33
12/19/24 19:15,493,10.89,-0.69,NAN,NAN,293.2,14.4,16278.6
12/19/24 19:30,494,10.89,-1.29,NAN,NAN,292.0667,14.32667,16273.93
12/19/24 19:45,495,10.88,-1.73,NAN,NAN,292.6667,14.4,16270.2
12/19/24 20:00,496,10.89,-2.031,NAN,NAN,292.9333,14.38667,16271.93
12/19/24 20:15,497,10.89,-2.187,NAN,NAN,291.6,14.30667,16274.27
12/19/24 20:30,498,10.89,-2.433,NAN,NAN,293.1333,14.4,16261.2
12/19/24 20:45,499,10.89,-2.713,NAN,NAN,292.9333,14.4,16260.4
12/19/24 21:00,500,10.89,-2.937,NAN,NAN,293.5333,14.38667,16247.07
12/19/24 21:15,501,10.89,-3.1,NAN,NAN,292.8667,14.3,16254.6
12/19/24 21:30,502,10.9,-3.278,NAN,NAN,294.6667,14.36667,16252.87
12/19/24 21:45,503,10.9,-3.471,NAN,NAN,293.9333,14.4,16245.8
12/19/24 22:00,504,10.89,-3.591,NAN,NAN,293.4667,14.35333,16246.87
12/19/24 22:15,505,10.89,-3.776,NAN,NAN,293.7333,14.3,16236.73
12/19/24 22:30,506,10.89,-3.924,NAN,NAN,291.6,14.3,16240.47
12/19/24 22:45,507,10.89,-4.02,NAN,NAN,290.2667,14.3,16238.07
12/19/24 23:00,508,10.89,-4.073,NAN,NAN,289.6667,14.3,16237.4
12/19/24 23:15,509,10.89,-4.068,NAN,NAN,289.9333,14.3,16224.53
12/19/24 23:30,510,10.9,-3.866,NAN,NAN,288.8,14.28667,16226.93
12/19/24 23:45,511,10.89,-3.871,NAN,NAN,289.2667,14.3,16227.4
12/20/24 0:00,512,10.89,-3.851,NAN,NAN,288.8,14.3,16220.27
12/20/24 0:15,513,10.89,-3.933,NAN,NAN,289.9333,14.3,16213.27
12/20/24 0:30,514,10.89,-4.102,NAN,NAN,288.3333,14.28667,16218.2
12/20/24 0:45,515,10.9,-4.274,NAN,NAN,286.8,14.22667,16217.87
12/20/24 1:00,516,10.89,-4.347,NAN,NAN,285.9333,14.26,16210.33
12/20/24 1:15,517,10.89,-4.513,NAN,NAN,286.0667,14.23333,16206.2
12/20/24 1:30,518,10.89,-4.77,NAN,NAN,285.8,14.24,16205.33
12/20/24 1:45,519,10.89,-4.695,NAN,NAN,285.2,14.2,16203.07
12/20/24 2:00,520,10.89,-3.732,NAN,NAN,284.7333,14.2,16204
12/20/24 2:15,521,10.9,-1.948,NAN,NAN,284.0667,14.2,16199.13
12/20/24 2:30,522,10.89,-0.776,NAN,NAN,283.1333,14.2,16200.4
12/20/24 2:45,523,10.89,-0.165,NAN,NAN,282.6,14.2,16197.53
12/20/24 3:00,524,10.89,-0.002,NAN,NAN,281.6,14.2,16194.67
12/20/24 3:15,525,10.9,-0.658,NAN,NAN,281.7333,14.2,16198.2
12/20/24 3:30,526,10.89,-1.458,NAN,NAN,281.4,14.2,16195.87
12/20/24 3:45,527,10.9,-1.917,NAN,NAN,280,14.2,16184.93
12/20/24 4:00,528,10.89,-2.316,NAN,NAN,279.3333,14.2,16186.93
12/20/24 4:15,529,10.89,-2.846,NAN,NAN,280.0667,14.2,16187.47
12/20/24 4:30,530,10.89,-3.572,NAN,NAN,280,14.2,16180.87
12/20/24 4:45,531,10.89,-4.253,NAN,NAN,280.1333,14.2,16178.47
12/20/24 5:00,532,10.89,-4.864,NAN,NAN,280.6,14.2,16168.47
12/20/24 5:15,533,10.89,-5.341,NAN,NAN,280.0667,14.2,16173.07
12/20/24 5:30,534,10.89,-5.78,NAN,NAN,280.2667,14.2,16165.8
12/20/24 5:45,535,10.89,-6.107,NAN,NAN,279.5333,14.2,16171.87
12/20/24 6:00,536,10.89,-6.277,NAN,NAN,280,14.2,16167.33
12/20/24 6:15,537,10.89,-6.456,NAN,NAN,279.9333,14.2,16161.6
12/20/24 6:30,538,10.88,-6.628,NAN,NAN,280.6,14.2,16160.47
12/20/24 6:45,539,10.88,-6.856,NAN,NAN,282.7333,14.26,16152.4
12/20/24 7:00,540,10.89,-7.079,NAN,NAN,283.1333,14.22,16156.27
12/20/24 7:15,541,10.88,-7.324,NAN,NAN,283.1333,14.27333,16155.2
12/20/24 7:30,542,10.89,-7.497,NAN,NAN,282.8667,14.27333,16152.67
12/20/24 7:45,543,10.88,-7.515,NAN,NAN,282.4667,14.22,16148.8
12/20/24 8:00,544,10.88,-7.463,NAN,NAN,282.6667,14.22,16150.47
12/20/24 8:15,545,10.89,-7.385,NAN,NAN,283,14.26,16142.87
12/20/24 8:30,546,10.88,-7.063,NAN,NAN,282.6667,14.22,16142.33
12/20/24 8:45,547,10.88,-6.133,NAN,NAN,283.5333,14.24667,16135.47
12/20/24 9:00,548,10.89,-4.094,NAN,NAN,284.2,14.27333,16134.73
12/20/24 9:15,549,10.88,-0.811,NAN,NAN,283.7333,14.28,16135.13
12/20/24 9:30,550,10.88,1.741,NAN,NAN,284.6,14.3,16128.4
12/20/24 9:45,551,10.88,3.43,NAN,NAN,285.6667,14.28,16126.13
12/20/24 10:00,552,10.88,4.374,NAN,NAN,285.8667,14.3,16129.53
12/20/24 10:15,553,10.88,5.036,NAN,NAN,284.8667,14.28667,16121.13
12/20/24 10:30,554,10.88,5.717,NAN,NAN,285.4,14.24,16121.4
12/20/24 10:45,555,10.89,6.264,NAN,NAN,286.8667,14.3,16111.67
12/20/24 11:00,556,10.88,6.868,NAN,NAN,286.2,14.22667,16111.2
12/20/24 11:15,557,10.88,7.764,NAN,NAN,286.2667,14.26,16117.73
12/20/24 11:30,558,10.88,8.63,NAN,NAN,286.8667,14.3,16102.8
12/20/24 11:45,559,10.88,9.61,NAN,NAN,287.4667,14.25333,16100.6
12/20/24 12:00,560,10.88,10.53,NAN,NAN,288.0667,14.23333,16098.07
12/20/24 12:15,561,10.89,11.3,NAN,NAN,287.6,14.21333,16097.93
12/20/24 12:30,562,10.88,11.71,NAN,NAN,290.2,14.27333,16092.4
12/20/24 12:45,563,10.87,12.37,NAN,NAN,290.2667,14.25333,16091.07
12/20/24 13:00,564,10.88,12.95,NAN,NAN,288.6,14.2,16089.27
12/20/24 13:15,565,10.88,13.66,NAN,NAN,289,14.2,16086.73
12/20/24 13:30,566,10.88,14.27,NAN,NAN,288.5333,14.2,16083.27
12/20/24 13:45,567,10.88,14.94,NAN,NAN,288.8667,14.2,16083.13
12/20/24 14:00,568,10.87,15.25,NAN,NAN,288.7333,14.2,16074.53
12/20/24 14:15,569,10.87,15.19,NAN,NAN,287.7333,14.2,16066
12/20/24 14:30,570,10.87,15.16,NAN,NAN,286.2667,14.2,16071.4
12/20/24 14:45,571,10.87,15.52,NAN,NAN,287,14.2,16065.13
12/20/24 15:00,572,10.87,15.83,NAN,NAN,287.2667,14.2,16064.27
12/20/24 15:15,573,10.87,15.89,NAN,NAN,288,14.2,16052.67
12/20/24 15:30,574,10.86,15.78,NAN,NAN,287.2,14.2,16060.2
12/20/24 15:45,575,10.87,15.12,NAN,NAN,286.8,14.18667,16061.73
12/20/24 16:00,576,10.87,14.22,NAN,NAN,286.1333,14.2,16049.53
12/20/24 16:15,577,10.86,12.65,NAN,NAN,285.9333,14.2,16040
12/20/24 16:30,578,10.86,9.42,NAN,NAN,285.4,14.12,16037.27
12/20/24 16:45,579,10.86,7.004,NAN,NAN,285.5333,14.17333,16033
12/20/24 17:00,580,10.86,5.371,NAN,NAN,286.5333,14.2,16029
12/20/24 17:15,581,10.86,4.001,NAN,NAN,287.1333,14.2,16024.6
12/20/24 17:30,582,10.86,2.738,NAN,NAN,286,14.2,16025.73
12/20/24 17:45,583,10.86,1.225,NAN,NAN,287,14.18,16011.2
12/20/24 18:00,584,10.86,-0.132,NAN,NAN,288.2,14.18,16003.4
12/20/24 18:15,585,10.85,-0.867,NAN,NAN,288.4,14.14667,16012.8
12/20/24 18:30,586,10.86,-1.521,NAN,NAN,289.2,14.16667,15996.93
12/20/24 18:45,587,10.86,-1.926,NAN,NAN,289.6667,14.2,16000.13
12/20/24 19:00,588,10.85,-1.93,NAN,NAN,290.1333,14.18667,15995.53
12/20/24 19:15,589,10.85,-1.917,NAN,NAN,289.4,14.2,15991.07
12/20/24 19:30,590,10.86,-2.296,NAN,NAN,288.8667,14.12667,15986.4
12/20/24 19:45,591,10.85,-2.823,NAN,NAN,289.8,14.2,15984.73
12/20/24 20:00,592,10.86,-3.018,NAN,NAN,288.5333,14.1,15978.07
12/20/24 20:15,593,10.86,-2.753,NAN,NAN,287,14.1,15984.47
12/20/24 20:30,594,10.86,-3.189,NAN,NAN,288.9333,14.16667,15967.67
12/20/24 20:45,595,10.85,-3.866,NAN,NAN,289.6667,14.1,15962.4
12/20/24 21:00,596,10.86,-4.525,NAN,NAN,289.7333,14.1,15968.8
12/20/24 21:15,597,10.85,-4.918,NAN,NAN,290.8,14.14667,15959.6
12/20/24 21:30,598,10.86,-5.243,NAN,NAN,291,14.16,15946.73
12/20/24 21:45,599,10.85,-5.348,NAN,NAN,292.2667,14.16667,15951.47
12/20/24 22:00,600,10.86,-5.567,NAN,NAN,291.2667,14.11333,15947.4
12/20/24 22:15,601,10.86,-5.674,NAN,NAN,289.2,14.1,15950.47
12/20/24 22:30,602,10.86,-5.709,NAN,NAN,289.4,14.1,15937.53
12/20/24 22:45,603,10.86,-5.891,NAN,NAN,290.2667,14.1,15938.47
12/20/24 23:00,604,10.85,-6.168,NAN,NAN,291.2,14.1,15929.87
12/20/24 23:15,605,10.86,-6.288,NAN,NAN,291.6667,14.16,15922.6
12/20/24 23:30,606,10.86,-6.064,NAN,NAN,291.0667,14.1,15924.93
12/20/24 23:45,607,10.86,-5.796,NAN,NAN,290.7333,14.1,15921
12/21/24 0:00,608,10.86,-5.859,NAN,NAN,289.8667,14.1,15919.4
12/21/24 0:15,609,10.85,-6.047,NAN,NAN,289.3333,14.1,15915.07
12/21/24 0:30,610,10.86,-6.214,NAN,NAN,288.7333,14.1,15910.07
12/21/24 0:45,611,10.86,-6.298,NAN,NAN,289.2667,14.1,15902.47
12/21/24 1:00,612,10.86,-6.034,NAN,NAN,289.1333,14.1,15890.73
12/21/24 1:15,613,10.85,-5.561,NAN,NAN,288.7333,14.08,15892.93
12/21/24 1:30,614,10.86,-5.175,NAN,NAN,288.5333,14.09333,15891.53
12/21/24 1:45,615,10.86,-4.987,NAN,NAN,287.2,14.04667,15883
12/21/24 2:00,616,10.86,-5.213,NAN,NAN,286.4,14.04,15884.27
12/21/24 2:15,617,10.85,-5.554,NAN,NAN,285.5333,14.04,15877.93
12/21/24 2:30,618,10.86,-5.893,NAN,NAN,284.6667,14,15881.73
12/21/24 2:45,619,10.85,-6.233,NAN,NAN,283.2667,14,15876.27
12/21/24 3:00,620,10.86,-6.463,NAN,NAN,282.8667,14,15870.93
12/21/24 3:15,621,10.86,-6.457,NAN,NAN,282.8667,14.00667,15862.8
12/21/24 3:30,622,10.86,-6.23,NAN,NAN,282.2667,14,15854.33
12/21/24 3:45,623,10.86,-6.009,NAN,NAN,281.8,14,15854.07
12/21/24 4:00,624,10.86,-6.112,NAN,NAN,280.9333,14,15858.6
12/21/24 4:15,625,10.85,-6.382,NAN,NAN,280.3333,14,15849.07
12/21/24 4:30,626,10.86,-6.612,NAN,NAN,279.6,14,15848.93
12/21/24 4:45,627,10.85,-6.802,NAN,NAN,280.7333,14,15834.27
12/21/24 5:00,628,10.86,-7.038,NAN,NAN,280.4,14,15833.73
12/21/24 5:15,629,10.85,-7.054,NAN,NAN,278.7333,14,15840.73
12/21/24 5:30,630,10.86,-7.178,NAN,NAN,279.3333,14,15835.87
12/21/24 5:45,631,10.85,-7.369,NAN,NAN,278.8,14,15828
12/21/24 6:00,632,10.86,-7.303,NAN,NAN,277.9333,14,15823.93
12/21/24 6:15,633,10.85,-7.437,NAN,NAN,279,14,15814.67
12/21/24 6:30,634,10.85,-7.4,NAN,NAN,279.7333,14,15811.67
12/21/24 6:45,635,10.85,-7.414,NAN,NAN,281.1333,14,15817.33
12/21/24 7:00,636,10.85,-7.52,NAN,NAN,280.4,14,15799.6
12/21/24 7:15,637,10.86,-7.456,NAN,NAN,281.1333,14,15803.8
12/21/24 7:30,638,10.86,-7,NAN,NAN,282.6,14,15798.8
12/21/24 7:45,639,10.86,-6.535,NAN,NAN,281.8667,14,15796.87
12/21/24 8:00,640,10.86,-6.202,NAN,NAN,284.0667,14.01333,15786.67
12/21/24 8:15,641,10.85,-5.139,NAN,NAN,284.9333,14.00667,15780.93
12/21/24 8:30,642,10.85,-3.923,NAN,NAN,285.4667,14.07333,15779.47
12/21/24 8:45,643,10.84,-2.909,NAN,NAN,284.6,14,15777.73
12/21/24 9:00,644,10.85,-1.354,NAN,NAN,285.7333,14,15771.33
12/21/24 9:15,645,10.86,1.283,NAN,NAN,286.8667,14.06,15772
12/21/24 9:30,646,10.85,3.972,NAN,NAN,286.0667,14,15764.07
12/21/24 9:45,647,10.86,6.095,NAN,NAN,285.8,14.02,15759.47
12/21/24 10:00,648,10.85,7.541,NAN,NAN,288.2667,14.06667,15758.73
12/21/24 10:15,649,10.85,8.9,NAN,NAN,288.8667,14.06,15746.13
12/21/24 10:30,650,10.85,9.99,NAN,NAN,288.2667,14,15752.53
12/21/24 10:45,651,10.86,10.75,NAN,NAN,287.9333,14,15750.53
12/21/24 11:00,652,10.84,11.52,NAN,NAN,287.6667,14,15736.8
12/21/24 11:15,653,10.85,12.59,NAN,NAN,288.6667,14.05333,15744.2
12/21/24 11:30,654,10.85,13.48,NAN,NAN,291.6667,14.1,15724.27
12/21/24 11:45,655,10.85,14.15,NAN,NAN,292.4667,14.09333,15727.73
12/21/24 12:00,656,10.84,14.98,NAN,NAN,291.9333,14,15724.8
12/21/24 12:15,657,10.85,15.74,NAN,NAN,292.7333,14.08,15719.87
12/21/24 12:30,658,10.84,16.37,NAN,NAN,293.9333,14.05333,15707.6
12/21/24 12:45,659,10.84,17.05,NAN,NAN,293,14,15713
12/21/24 13:00,660,10.84,17.89,NAN,NAN,293.1333,14,15705.67
12/21/24 13:15,661,10.84,18.42,NAN,NAN,293.5333,14,15705.8
